timestamp,record_id,product_type,region,usage_frequency,transaction_amount,account_age_days,support_tickets,signal_score,next_month_value
2025-01-03 11:00:00,REC-242-00059,L,Busan,15.89,45338.0,259.0,0,-1.207,50840.0
2025-01-03 12:00:00,REC-242-00060,M,Seoul,10.93,45094.0,1276.0,0,1.367,12973.0
2025-01-03 13:00:00,REC-242-00061,M,Daejeon,13.3,26296.0,668.0,2,0.372,20980.0
2025-01-03 14:00:00,REC-242-00062,M,Seoul,6.98,16496.0,199.0,0,-0.869,18284.0
2025-01-03 15:00:00,REC-242-00063,M,Seoul,12.45,28006.0,966.0,0,-1.504,29379.0
2025-01-03 16:00:00,REC-242-00064,M,Seoul,12.6,37623.0,386.0,3,0.248,41299.0
2025-01-03 17:00:00,REC-242-00065,M,Busan,12.63,16673.0,542.0,1,-0.239,17895.0
2025-01-03 18:00:00,REC-242-00066,M,Seoul,10.47,27231.0,460.0,0,1.669,17887.0
2025-01-03 19:00:00,REC-242-00067,L,Busan,12.15,26203.0,669.0,0,0.182,26428.0
2025-01-03 20:00:00,REC-242-00068,L,Daejeon,11.03,47131.0,168.0,1,-2.42,45456.0
2025-01-03 21:00:00,REC-242-00069,L,Seoul,10.65,34837.0,599.0,1,-0.778,34450.0
2025-01-03 22:00:00,REC-242-00070,H,Busan,15.91,26975.0,317.0,2,1.665,33518.0
2025-01-03 23:00:00,REC-242-00071,L,Seoul,6.53,14096.0,1053.0,2,0.372,17873.0
2025-01-04 00:00:00,REC-242-00072,M,Busan,15.67,22017.0,419.0,3,2.031,22206.0
2025-01-04 01:00:00,REC-242-00073,L,Daejeon,19.07,30400.0,196.0,2,-1.308,43683.0
2025-01-04 02:00:00,REC-242-00074,L,Seoul,5.78,25910.0,1042.0,0,0.577,15393.0
2025-01-04 03:00:00,REC-242-00075,L,Seoul,13.42,29990.0,164.0,0,0.338,36331.0
2025-01-04 04:00:00,REC-242-00076,L,Busan,6.76,11168.0,469.0,1,1.601,19088.0
2025-01-04 05:00:00,REC-242-00077,H,Busan,16.7,32995.0,366.0,2,-0.057,32165.0
2025-01-04 06:00:00,REC-242-00078,H,Seoul,10.41,23209.0,352.0,0,-0.89,28311.0
2025-01-04 07:00:00,REC-242-00079,L,Daejeon,8.04,15331.0,886.0,1,0.467,19777.0
2025-01-04 08:00:00,REC-242-00080,L,Seoul,8.37,16807.0,652.0,0,1.051,13468.0
2025-01-04 09:00:00,REC-242-00081,H,Seoul,15.96,18466.0,217.0,1,0.643,26293.0
2025-01-04 10:00:00,REC-242-00082,L,Seoul,6.96,39351.0,636.0,3,-0.849,41028.0
2025-01-04 11:00:00,REC-242-00083,H,Daejeon,10.82,23914.0,380.0,1,0.356,36490.0
2025-01-04 12:00:00,REC-242-00084,L,Seoul,15.16,34683.0,245.0,1,1.242,37653.0
2025-01-04 13:00:00,REC-242-00085,L,Seoul,16.1,39240.0,1065.0,4,-2.183,30248.0
2025-01-04 14:00:00,REC-242-00086,M,Busan,8.96,21532.0,597.0,2,0.089,21466.0
2025-01-04 15:00:00,REC-242-00087,L,Seoul,13.26,42994.0,34.0,2,0.427,36438.0
2025-01-04 16:00:00,REC-242-00088,H,Seoul,13.94,23986.0,689.0,2,0.584,18720.0
2025-01-04 17:00:00,REC-242-00089,L,Daejeon,12.71,22704.0,1149.0,4,-0.424,17554.0
2025-01-04 18:00:00,REC-242-00090,M,Seoul,14.69,24320.0,817.0,0,0.9,24510.0
2025-01-04 19:00:00,REC-242-00091,L,Seoul,7.76,25254.0,374.0,1,-0.057,27666.0
2025-01-04 20:00:00,REC-242-00092,L,Daejeon,11.04,20921.0,139.0,2,2.009,34278.0
2025-01-04 21:00:00,REC-242-00093,M,Seoul,15.84,27506.0,484.0,1,0.288,23746.0
2025-01-04 22:00:00,REC-242-00094,H,Busan,10.25,27836.0,1038.0,2,-0.698,30634.0
2025-01-04 23:00:00,REC-242-00095,H,Busan,16.75,55843.0,111.0,1,-0.238,45200.0
2025-01-05 00:00:00,REC-242-00096,L,Busan,7.93,18996.0,986.0,0,1.003,19795.0
2025-01-05 01:00:00,REC-242-00097,L,Seoul,15.7,29864.0,301.0,3,0.563,25612.0
2025-01-05 02:00:00,REC-242-00098,H,Busan,14.06,16266.0,1259.0,1,-1.139,21640.0
2025-01-05 03:00:00,REC-242-00099,L,Seoul,11.07,30274.0,291.0,1,-0.573,33523.0
2025-01-05 04:00:00,REC-242-00100,L,Seoul,16.54,37113.0,182.0,3,0.233,34392.0
2025-01-05 05:00:00,REC-242-00101,L,Seoul,4.56,36439.0,337.0,1,-0.428,23849.0
2025-01-05 06:00:00,REC-242-00102,H,Seoul,8.95,25888.0,578.0,2,1.277,20231.0
2025-01-05 07:00:00,REC-242-00103,L,Busan,11.81,21070.0,821.0,1,-0.672,30233.0
2025-01-05 08:00:00,REC-242-00104,L,Daejeon,9.16,33902.0,674.0,0,-1.004,25117.0
2025-01-05 09:00:00,REC-242-00105,L,Seoul,12.2,32070.0,773.0,2,-0.127,29234.0
2025-01-05 10:00:00,REC-242-00106,L,Seoul,12.25,22731.0,633.0,0,-0.18,30295.0
2025-01-05 11:00:00,REC-242-00107,M,Daejeon,6.97,38121.0,378.0,2,-0.407,29820.0
2025-01-05 12:00:00,REC-242-00108,M,Seoul,8.34,52351.0,310.0,1,0.174,52552.0
2025-01-05 13:00:00,REC-242-00109,M,Seoul,11.86,29759.0,73.0,3,-0.705,29567.0
2025-01-05 14:00:00,REC-242-00110,L,Busan,13.65,16048.0,321.0,1,0.064,27784.0
2025-01-05 15:00:00,REC-242-00111,L,Busan,12.59,46618.0,270.0,2,-0.944,46152.0
2025-01-05 16:00:00,REC-242-00112,L,Daejeon,17.33,30960.0,477.0,0,0.899,30478.0
2025-01-05 17:00:00,REC-242-00113,L,Busan,15.65,17062.0,343.0,1,-0.201,32798.0
2025-01-05 18:00:00,REC-242-00114,H,Daejeon,10.51,33890.0,536.0,2,0.925,32193.0
2025-01-05 19:00:00,REC-242-00115,L,Seoul,16.1,23279.0,886.0,2,-0.8,23433.0
2025-01-05 20:00:00,REC-242-00116,M,Daejeon,11.34,20922.0,437.0,0,-1.309,39650.0
2025-01-05 21:00:00,REC-242-00117,L,Seoul,3.41,28105.0,218.0,1,0.529,26524.0
2025-01-05 22:00:00,REC-242-00118,L,Seoul,15.92,63391.0,331.0,2,0.531,51104.0
2025-01-05 23:00:00,REC-242-00119,L,Daejeon,8.47,50399.0,284.0,1,-0.507,36498.0
2025-01-06 00:00:00,REC-242-00120,M,Seoul,9.87,16523.0,598.0,4,0.419,14652.0
2025-01-06 01:00:00,REC-242-00121,L,Seoul,13.48,74283.0,529.0,1,-1.736,58241.0
2025-01-06 02:00:00,REC-242-00122,M,Seoul,16.51,37408.0,338.0,0,-1.517,40719.0
2025-01-06 03:00:00,REC-242-00123,M,Daejeon,10.55,29021.0,1103.0,3,-0.999,24090.0
2025-01-06 04:00:00,REC-242-00124,H,Seoul,10.26,39658.0,812.0,1,1.001,22970.0
2025-01-06 05:00:00,REC-242-00125,L,Seoul,10.74,15896.0,775.0,3,-0.208,19528.0
2025-01-06 06:00:00,REC-242-00126,M,Busan,7.16,24997.0,488.0,3,1.324,18808.0
2025-01-06 07:00:00,REC-242-00127,M,Seoul,7.36,23537.0,355.0,2,1.174,19797.0
2025-01-06 08:00:00,REC-242-00128,H,Busan,11.14,19419.0,602.0,0,-1.02,33337.0
2025-01-06 09:00:00,REC-242-00129,M,Busan,10.82,41519.0,278.0,2,0.596,34025.0
2025-01-06 10:00:00,REC-242-00130,L,Busan,6.52,18970.0,367.0,0,0.74,19780.0
2025-01-06 11:00:00,REC-242-00131,H,Seoul,11.23,9573.0,690.0,4,0.912,18659.0
2025-01-06 12:00:00,REC-242-00132,M,Busan,7.87,37562.0,346.0,2,1.285,25560.0
2025-01-06 13:00:00,REC-242-00133,M,Daejeon,9.81,21788.0,342.0,0,-0.916,34127.0
2025-01-06 14:00:00,REC-242-00134,L,Seoul,12.66,37867.0,324.0,1,-1.236,30354.0
2025-01-06 15:00:00,REC-242-00135,M,Busan,9.81,28219.0,407.0,1,-0.219,29748.0
2025-01-06 16:00:00,REC-242-00136,L,Seoul,11.77,18730.0,336.0,3,0.056,27176.0
2025-01-06 17:00:00,REC-242-00137,L,Seoul,14.31,15840.0,535.0,0,-0.006,24115.0
2025-01-06 18:00:00,REC-242-00138,H,Seoul,11.77,38323.0,906.0,1,-1.262,35456.0
2025-01-06 19:00:00,REC-242-00139,M,Seoul,13.34,47300.0,913.0,2,-1.774,40818.0
2025-01-06 20:00:00,REC-242-00140,L,Seoul,11.42,18306.0,429.0,2,0.38,30128.0
2025-01-06 21:00:00,REC-242-00141,L,Busan,11.72,17430.0,586.0,0,-0.617,21578.0
2025-01-06 22:00:00,REC-242-00142,H,Busan,7.11,35671.0,346.0,2,-1.327,37049.0
2025-01-06 23:00:00,REC-242-00143,M,Seoul,17.03,40432.0,207.0,4,1.602,38112.0
2025-01-07 00:00:00,REC-242-00144,L,Seoul,9.07,24075.0,585.0,2,0.493,21504.0
2025-01-07 01:00:00,REC-242-00145,L,Seoul,12.16,41611.0,533.0,2,0.007,33554.0
2025-01-07 02:00:00,REC-242-00146,L,Daejeon,14.91,20591.0,898.0,3,1.398,25551.0
2025-01-07 03:00:00,REC-242-00147,H,Seoul,9.93,29912.0,776.0,1,2.582,7776.0
2025-01-07 04:00:00,REC-242-00148,M,Daejeon,11.89,21806.0,976.0,0,-0.532,17915.0
2025-01-07 05:00:00,REC-242-00149,H,Daejeon,14.15,34812.0,426.0,0,1.127,21335.0
2025-01-07 06:00:00,REC-242-00150,M,Busan,14.66,27696.0,897.0,1,2.561,30012.0
2025-01-07 07:00:00,REC-242-00151,M,Seoul,12.93,28523.0,591.0,2,-0.139,21270.0
2025-01-07 08:00:00,REC-242-00152,L,Seoul,16.9,15534.0,308.0,1,-0.717,32957.0
2025-01-07 09:00:00,REC-242-00153,M,Daejeon,9.05,48475.0,284.0,0,0.516,47237.0
2025-01-07 10:00:00,REC-242-00154,L,Seoul,12.21,33082.0,195.0,0,0.939,34552.0
2025-01-07 11:00:00,REC-242-00155,H,Seoul,16.33,23953.0,715.0,1,0.109,28188.0
2025-01-07 12:00:00,REC-242-00156,L,Daejeon,13.85,29507.0,165.0,1,-0.333,37968.0
2025-01-07 13:00:00,REC-242-00157,L,Seoul,12.38,25311.0,427.0,2,-0.756,31156.0
2025-01-07 14:00:00,REC-242-00158,H,Seoul,8.73,26125.0,775.0,2,0.346,28480.0
2025-01-07 15:00:00,REC-242-00159,L,Seoul,9.15,51632.0,404.0,1,-1.653,38610.0
2025-01-07 16:00:00,REC-242-00160,L,Seoul,9.73,11709.0,489.0,2,2.594,18396.0
2025-01-07 17:00:00,REC-242-00161,H,Busan,7.23,44697.0,522.0,2,-0.081,28178.0
2025-01-07 18:00:00,REC-242-00162,L,Daejeon,14.56,45770.0,77.0,1,-0.007,36730.0
2025-01-07 19:00:00,REC-242-00163,L,Seoul,14.65,46083.0,739.0,2,0.553,37346.0
2025-01-07 20:00:00,REC-242-00164,M,Daejeon,10.47,22186.0,158.0,2,1.127,26945.0
2025-01-07 21:00:00,REC-242-00165,M,Seoul,13.64,8126.0,836.0,1,0.128,19780.0
2025-01-07 22:00:00,REC-242-00166,L,Busan,14.94,50732.0,489.0,1,1.901,32776.0
2025-01-07 23:00:00,REC-242-00167,M,Seoul,6.12,44244.0,492.0,1,-0.562,29765.0
2025-01-08 00:00:00,REC-242-00168,H,Seoul,17.11,29406.0,421.0,1,-0.72,31882.0
2025-01-08 01:00:00,REC-242-00169,H,Busan,11.98,27658.0,542.0,4,1.33,26304.0
2025-01-08 02:00:00,REC-242-00170,L,Seoul,9.25,52010.0,472.0,0,0.005,45500.0
2025-01-08 03:00:00,REC-242-00171,L,Seoul,7.49,26458.0,348.0,2,0.152,28051.0
2025-01-08 04:00:00,REC-242-00172,H,Seoul,14.77,17195.0,1123.0,0,0.877,15633.0
2025-01-08 05:00:00,REC-242-00173,M,Seoul,9.89,47140.0,423.0,0,1.398,32843.0
2025-01-08 06:00:00,REC-242-00174,M,Seoul,10.17,36417.0,216.0,0,0.836,22959.0
2025-01-08 07:00:00,REC-242-00175,M,Seoul,16.9,12345.0,625.0,3,1.314,27060.0
2025-01-08 08:00:00,REC-242-00176,H,Seoul,11.31,26923.0,978.0,0,-0.266,23666.0
2025-01-08 09:00:00,REC-242-00177,M,Seoul,17.33,26461.0,473.0,0,1.392,36465.0
2025-01-08 10:00:00,REC-242-00178,M,Busan,12.44,26019.0,1153.0,2,0.627,22812.0
2025-01-08 11:00:00,REC-242-00179,M,Seoul,11.64,70824.0,664.0,5,1.517,43993.0
2025-01-08 12:00:00,REC-242-00180,M,Seoul,11.93,40639.0,149.0,1,0.707,40666.0
2025-01-08 13:00:00,REC-242-00181,H,Seoul,8.36,42341.0,404.0,2,1.193,34678.0
2025-01-08 14:00:00,REC-242-00182,L,Busan,15.89,25771.0,1251.0,1,0.177,24788.0
2025-01-08 15:00:00,REC-242-00183,L,Daejeon,11.71,21551.0,480.0,2,1.995,21143.0
2025-01-08 16:00:00,REC-242-00184,L,Seoul,13.5,45775.0,427.0,1,0.496,37297.0
2025-01-08 17:00:00,REC-242-00185,H,Busan,11.93,18537.0,378.0,0,-0.619,28104.0
2025-01-08 18:00:00,REC-242-00186,H,Busan,14.54,29200.0,1385.0,0,0.315,22326.0
2025-01-08 19:00:00,REC-242-00187,L,Daejeon,11.45,23018.0,527.0,0,-1.334,28853.0
2025-01-08 20:00:00,REC-242-00188,H,Seoul,19.55,20185.0,376.0,1,-0.748,39560.0
2025-01-08 21:00:00,REC-242-00189,M,Daejeon,4.79,37190.0,380.0,1,1.003,22855.0
2025-01-08 22:00:00,REC-242-00190,L,Seoul,13.23,23455.0,795.0,1,-1.76,31011.0
2025-01-08 23:00:00,REC-242-00191,H,Seoul,11.58,15745.0,364.0,2,2.026,18147.0
2025-01-09 00:00:00,REC-242-00192,L,Busan,10.76,31192.0,522.0,1,1.023,35311.0
2025-01-09 01:00:00,REC-242-00193,L,Seoul,8.45,37347.0,84.0,1,0.838,35572.0
2025-01-09 02:00:00,REC-242-00194,H,Seoul,14.75,20349.0,254.0,2,0.891,31183.0
2025-01-09 03:00:00,REC-242-00195,L,Seoul,11.88,26984.0,134.0,1,0.052,32280.0
2025-01-09 04:00:00,REC-242-00196,M,Seoul,10.77,42316.0,1025.0,1,0.575,26646.0
2025-01-09 05:00:00,REC-242-00197,L,Busan,9.65,49580.0,492.0,0,2.794,39609.0
2025-01-09 06:00:00,REC-242-00198,H,Seoul,7.66,64393.0,372.0,2,-0.572,44313.0
2025-01-09 07:00:00,REC-242-00199,L,Daejeon,11.46,31570.0,1157.0,0,-0.173,28155.0
2025-01-09 08:00:00,REC-242-00200,L,Daejeon,11.81,14033.0,1015.0,0,-1.011,19883.0
2025-01-09 09:00:00,REC-242-00201,H,Daejeon,14.14,10352.0,604.0,2,0.268,23377.0
2025-01-09 10:00:00,REC-242-00202,L,Busan,6.83,46549.0,1035.0,4,1.273,24277.0
2025-01-09 11:00:00,REC-242-00203,M,Daejeon,16.95,35260.0,184.0,1,-0.228,35391.0
2025-01-09 12:00:00,REC-242-00204,M,Seoul,7.81,26005.0,472.0,1,-1.103,27422.0
2025-01-09 13:00:00,REC-242-00205,L,Busan,4.14,45318.0,154.0,2,0.412,28893.0
2025-01-09 14:00:00,REC-242-00206,L,Seoul,10.44,32918.0,586.0,0,2.088,39520.0
2025-01-09 15:00:00,REC-242-00207,M,Seoul,13.09,33877.0,66.0,1,-0.832,30926.0
2025-01-09 16:00:00,REC-242-00208,M,Seoul,12.63,47556.0,180.0,1,0.828,47689.0
2025-01-09 17:00:00,REC-242-00209,H,Seoul,11.59,21452.0,1056.0,3,-0.001,25552.0
2025-01-09 18:00:00,REC-242-00210,L,Seoul,13.62,25076.0,483.0,1,0.125,34619.0
2025-01-09 19:00:00,REC-242-00211,H,Seoul,8.42,32528.0,745.0,1,-0.805,31829.0
2025-01-09 20:00:00,REC-242-00212,H,Seoul,15.36,31035.0,421.0,3,1.911,29006.0
2025-01-09 21:00:00,REC-242-00213,H,Daejeon,11.99,23182.0,673.0,0,-0.028,17686.0
2025-01-09 22:00:00,REC-242-00214,H,Seoul,10.37,27272.0,409.0,0,0.87,25261.0
2025-01-09 23:00:00,REC-242-00215,L,Daejeon,4.8,30969.0,361.0,1,-2.05,30665.0
2025-01-10 00:00:00,REC-242-00216,L,Busan,12.63,23230.0,131.0,1,-0.427,27737.0
2025-01-10 01:00:00,REC-242-00217,M,Seoul,9.99,51687.0,227.0,1,0.001,35824.0
2025-01-10 02:00:00,REC-242-00218,L,Busan,17.3,15681.0,437.0,0,0.852,27187.0
2025-01-10 03:00:00,REC-242-00219,M,Busan,15.16,29210.0,406.0,1,0.174,32337.0
2025-01-10 04:00:00,REC-242-00220,M,Busan,14.51,20022.0,528.0,1,-0.675,23984.0
2025-01-10 05:00:00,REC-242-00221,L,Daejeon,13.03,23706.0,474.0,3,0.755,28649.0
2025-01-10 06:00:00,REC-242-00222,L,Seoul,15.72,51398.0,591.0,3,0.32,42384.0
2025-01-10 07:00:00,REC-242-00223,M,Daejeon,12.93,24284.0,449.0,1,1.413,30921.0
2025-01-10 08:00:00,REC-242-00224,M,Seoul,12.81,27751.0,573.0,0,1.691,24290.0
2025-01-10 09:00:00,REC-242-00225,M,Seoul,13.98,21462.0,422.0,1,0.341,27152.0
2025-01-10 10:00:00,REC-242-00226,L,Busan,12.09,28930.0,1222.0,2,1.548,31377.0
2025-01-10 11:00:00,REC-242-00227,L,Busan,9.06,35634.0,203.0,2,1.521,28520.0
2025-01-10 12:00:00,REC-242-00228,M,Busan,10.99,24794.0,533.0,2,-1.223,31860.0
2025-01-10 13:00:00,REC-242-00229,L,Seoul,14.11,27300.0,703.0,1,1.184,32143.0
2025-01-10 14:00:00,REC-242-00230,H,Seoul,17.64,21517.0,216.0,1,0.65,22817.0
2025-01-10 15:00:00,REC-242-00231,M,Busan,15.23,12854.0,210.0,0,0.667,26070.0
2025-01-10 16:00:00,REC-242-00232,M,Busan,10.43,45292.0,366.0,1,-0.148,27425.0
2025-01-10 17:00:00,REC-242-00233,M,Daejeon,10.93,39511.0,672.0,1,0.311,30870.0
2025-01-10 18:00:00,REC-242-00234,L,Seoul,12.16,23714.0,348.0,1,0.13,34844.0
2025-01-10 19:00:00,REC-242-00235,L,Daejeon,12.71,29797.0,502.0,1,0.353,26623.0
2025-01-10 20:00:00,REC-242-00236,H,Busan,12.15,53096.0,884.0,2,0.29,40160.0
2025-01-10 21:00:00,REC-242-00237,L,Seoul,10.5,23120.0,378.0,3,-1.352,30442.0
2025-01-10 22:00:00,REC-242-00238,H,Busan,12.78,57997.0,1243.0,3,0.608,35014.0
2025-01-10 23:00:00,REC-242-00239,L,Busan,17.11,17923.0,864.0,1,-1.153,28378.0
2025-01-11 00:00:00,REC-242-00240,L,Seoul,8.42,48016.0,1102.0,1,0.467,21603.0
2025-01-11 01:00:00,REC-242-00241,L,Seoul,8.6,22923.0,355.0,0,-1.347,31563.0
2025-01-11 02:00:00,REC-242-00242,M,Daejeon,13.75,29866.0,449.0,1,-1.599,33401.0
2025-01-11 03:00:00,REC-242-00243,M,Seoul,12.46,20474.0,382.0,4,1.059,30849.0
2025-01-11 04:00:00,REC-242-00244,L,Seoul,13.55,13552.0,431.0,0,-1.012,20740.0
2025-01-11 05:00:00,REC-242-00245,H,Busan,11.64,32461.0,601.0,2,-0.209,32893.0
2025-01-11 06:00:00,REC-242-00246,L,Daejeon,15.02,25285.0,385.0,1,-0.449,34617.0
2025-01-11 07:00:00,REC-242-00247,L,Daejeon,13.04,42516.0,1092.0,0,-0.672,26815.0
2025-01-11 08:00:00,REC-242-00248,L,Seoul,12.05,24838.0,1224.0,0,0.629,15184.0
2025-01-11 09:00:00,REC-242-00249,M,Daejeon,14.02,28900.0,604.0,2,0.741,22956.0
2025-01-11 10:00:00,REC-242-00250,L,Seoul,15.27,25065.0,871.0,0,1.339,24960.0
2025-01-11 11:00:00,REC-242-00251,H,Seoul,16.22,50972.0,1425.0,1,1.508,29226.0
2025-01-11 12:00:00,REC-242-00252,L,Seoul,8.45,51524.0,433.0,3,1.28,38010.0
2025-01-11 13:00:00,REC-242-00253,L,Daejeon,7.55,60344.0,252.0,0,-0.315,39249.0
2025-01-11 14:00:00,REC-242-00254,L,Daejeon,12.09,43319.0,305.0,0,1.264,30467.0
2025-01-11 15:00:00,REC-242-00255,M,Seoul,11.74,28577.0,511.0,2,0.571,20172.0
2025-01-11 16:00:00,REC-242-00256,M,Seoul,12.21,40742.0,442.0,3,1.416,34521.0
2025-01-11 17:00:00,REC-242-00257,H,Daejeon,13.16,11575.0,345.0,1,0.657,16625.0
2025-01-11 18:00:00,REC-242-00258,L,Busan,8.57,22496.0,559.0,2,-0.153,33446.0
2025-01-11 19:00:00,REC-242-00259,H,Busan,7.87,21984.0,431.0,1,0.298,19710.0
2025-01-11 20:00:00,REC-242-00260,M,Seoul,13.1,14103.0,220.0,0,0.897,23318.0
2025-01-11 21:00:00,REC-242-00261,L,Seoul,8.15,28561.0,610.0,0,-0.257,23201.0
2025-01-11 22:00:00,REC-242-00262,M,Daejeon,17.98,16762.0,529.0,1,-1.023,20136.0
2025-01-11 23:00:00,REC-242-00263,M,Seoul,11.25,19836.0,534.0,1,0.047,22361.0
